;index;transaction_id;description;Amount;category;date;month;customer_id;type;In_or_Out;bank_to;bank_from;transac_prob;description_prob;priority;home_bank;customer_prob;is_scam_transaction;fraud_type;case_id;interbank;day_of_month;weight_bank;weight_priority;weight_category;weight_day;transac_prob_weight;description_prob_weight;customer_prob_weight;prediction;to_investigate;chosen;cash_inv;ext_investigator;net_gain
71;361038;475172;Save Mart Supermarkets;44.27;Groceries;2024-12-31;December;10850;spending;paid_out;bank_D;bank_C;0.33;0.26;1;bank_C;0.65;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;3.7654921557257843e-10;0.0026800303465103303;0.002390946951910604;0.0056;0.0;-0.0;0.0;0.0;0.0
72;361039;475173;Online Retailer - Clothing Purchase;78.77;Online Shopping;2024-12-31;December;10850;spending;paid_out;bank_E;bank_C;0.45;0.68;1;bank_C;0.65;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;4.974510226048939e-09;0.0005317143595208686;5.13476203053516e-10;0.007009310137027019;0.002390946951910604;0.0099;0.0;-0.0;0.0;0.0;0.0
73;361040;475174;Beauty products from Sallys;37.39;Personal care;2024-12-31;December;10850;spending;paid_out;bank_E;bank_C;0.38;0.18;1;bank_C;0.65;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;3.346816383700704e-08;0.0005317143595208686;4.336021270229691e-10;0.0018554056245071516;0.002390946951910604;0.0048;0.0;-0.0;0.0;0.0;0.0
74;361041;475175;Credit Card Payment - Mastercard **** 2345;140.23;Credit Card Payment;2024-12-31;December;10870;spending;paid_out;bank_C;bank_D;0.68;0.19;2;bank_D;0.63;0.0;;;1;31;4.011498757672601e-09;1.948926352415131e-09;4.158424766910558e-09;0.0005317143595208686;7.759195957253131e-10;0.001958483714757549;0.0023173793533902776;0.0048;0.0;-0.0;0.0;0.0;0.0
75;361042;475176;Clothing Store Purchase - Fashion World;125.78;Shopping;2024-12-31;December;10870;spending;paid_out;bank_C;bank_D;0.54;0.42;2;bank_D;0.63;0.0;;;1;31;4.011498757672601e-09;1.948926352415131e-09;0.02643742096421169;0.0005317143595208686;6.161714436642193e-10;0.004329279790516687;0.0023173793533902776;0.0336;1.0;1.0;0.0;0.0;-0.0
76;361043;475177;Piggly Wiggly;41.07;Groceries;2024-12-31;December;10870;spending;paid_out;bank_A;bank_D;0.16;0.38;1;bank_D;0.63;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;1.8256931664125015e-10;0.003916967429515098;0.0023173793533902776;0.0068;0.0;-0.0;0.0;0.0;0.0
77;361044;475178;Credit Card Payment - Mastercard **** 6789;137.73;Credit Card Payment;2024-12-31;December;10870;spending;paid_out;bank_B;bank_D;0.46;0.44;2;bank_D;0.63;0.0;;;1;31;4.011498757672601e-09;1.948926352415131e-09;4.158424766910558e-09;0.0005317143595208686;5.248867853435942e-10;0.004535435971017482;0.0023173793533902776;0.0074;0.0;-0.0;0.0;0.0;0.0
78;361045;475179;Coffee Shop - Morning Brew;7.06;Dining Out;2024-12-31;December;10870;spending;paid_out;bank_E;bank_D;0.21;0.37;1;bank_D;0.63;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;2.396222280916408e-10;0.0038138893392647005;0.0023173793533902776;0.0067;0.0;-0.0;0.0;0.0;0.0
79;361046;475180;Online Shopping - Apparel;69.01;Online Shopping;2024-12-31;December;10893;spending;paid_out;bank_D;bank_C;0.46;0.31;1;bank_C;0.64;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;4.974510226048939e-09;0.0005317143595208686;5.248867853435942e-10;0.0031954207977623167;0.0023541631526504407;0.0061;0.0;-0.0;0.0;0.0;0.0
80;361047;475181;Asos - Men's Clothing;40.49;Shopping;2024-12-31;December;10898;spending;paid_out;bank_A;bank_B;0.15;0.54;1;bank_B;0.47;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;1.71158734351172e-10;0.005566216873521455;0.001728838565227667;0.0343;1.0;1.0;0.0;0.0;-0.0
81;361048;475182;Costco Wholesale;80.24;Groceries;2024-12-31;December;10898;spending;paid_out;bank_E;bank_B;0.67;0.29;2;bank_B;0.47;0.0;;;1;31;3.340206885552361e-09;1.948926352415131e-09;1.7470791163980312e-09;0.0005317143595208686;7.64509013435235e-10;0.002989264617261522;0.001728838565227667;0.0052;0.0;-0.0;0.0;0.0;0.0
82;361049;475183;Transfer from Current to Savings;190.47;Transfers;2024-12-31;December;10898;spending;paid_out;bank_B;bank_B;0.56;0.26;3;bank_B;0.47;0.0;;;0;31;3.340206885552361e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;6.389926082443756e-10;0.0026800303465103303;0.001728838565227667;0.0049;0.0;-0.0;-0.0;-0.0;0.0
83;361050;475185;Credit Card Payment - Visa **** 1234;73.65;Credit Card Payment;2024-12-31;December;10898;spending;paid_out;bank_C;bank_B;0.41;0.55;1;bank_B;0.47;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;4.158424766910558e-09;0.0005317143595208686;4.678338738932034e-10;0.005669294963771853;0.001728838565227667;0.0079;0.0;-0.0;0.0;0.0;0.0
84;361051;475186;Coffee Shop - Afternoon Pick-Me-Up;5.62;Dining Out;2024-12-31;December;10898;spending;paid_out;bank_D;bank_B;0.38;0.12;1;bank_B;0.47;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;4.336021270229691e-10;0.0012369370830047678;0.001728838565227667;0.0035;0.0;-0.0;0.0;0.0;0.0
85;361052;475187;Coffee Shop - Morning Brew;5.25;Dining Out;2024-12-31;December;10914;spending;paid_out;bank_E;bank_C;0.31;0.12;1;bank_C;0.25;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;3.537280509924221e-10;0.0012369370830047678;0.0009195949815040783;0.0027;0.0;-0.0;0.0;0.0;0.0
86;361053;475189;Amazon Prime Membership Renewal;5.32;Online Shopping;2024-12-31;December;10914;spending;paid_out;bank_E;bank_C;0.25;0.51;1;bank_C;0.25;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;4.974510226048939e-09;0.0005317143595208686;2.8526455725195334e-10;0.005256982602770264;0.0009195949815040783;0.0067;0.0;-0.0;0.0;0.0;0.0
87;361054;475191;Gas Station - Fuel Purchase;48.74;Transportation;2024-12-31;December;10923;spending;paid_out;bank_D;bank_A;0.57;0.15;1;bank_A;0.45;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;6.67111450066398e-09;0.0005317143595208686;6.504031905344536e-10;0.0015461713537559597;0.001655270966707341;0.0037;0.0;-0.0;0.0;0.0;0.0
88;361055;475192;Credit Card Payment - Visa **** 7890;37.75;Credit Card Payment;2024-12-31;December;10924;spending;paid_out;bank_E;bank_A;0.21;0.32;1;bank_A;0.59;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;4.158424766910558e-09;0.0005317143595208686;2.396222280916408e-10;0.003298498888012714;0.0021702441563496246;0.006;0.0;-0.0;0.0;0.0;0.0
89;361056;475193;Center Parcs;403.14;Holiday;2024-12-31;December;10924;spending;paid_out;bank_D;bank_A;0.7;0.44;3;bank_A;0.59;0.0;;;1;31;1.5635019273921968e-09;2.1626832798048924e-09;0.09441163101815048;0.0005317143595208686;7.987407603054693e-10;0.004535435971017482;0.0021702441563496246;0.1016;1.0;1.0;0.0;0.0;-0.0
90;361057;475194;Amazon.com - Online Shopping;127.58;Online Shopping;2024-12-31;December;10924;spending;paid_out;bank_A;bank_A;0.48;0.21;2;bank_A;0.59;0.0;;;0;31;1.5635019273921968e-09;1.948926352415131e-09;4.974510226048939e-09;0.0005317143595208686;5.477079499237504e-10;0.0021646398952583435;0.0021702441563496246;0.0049;0.0;-0.0;-0.0;-0.0;0.0
91;361058;475195;Home Depot - Home Improvement;102.77;Home Improvement;2024-12-31;December;10924;spending;paid_out;bank_A;bank_A;0.51;0.43;2;bank_A;0.59;0.0;;;0;31;1.5635019273921968e-09;1.948926352415131e-09;1.1059120955511165e-08;0.0005317143595208686;5.819396967939848e-10;0.004432357880767085;0.0021702441563496246;0.0071;0.0;-0.0;-0.0;-0.0;0.0
92;361059;475197;Harris Teeter;47.31;Groceries;2024-12-31;December;10924;spending;paid_out;bank_E;bank_A;0.49;0.46;1;bank_A;0.59;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;5.591185322138286e-10;0.004741592151518276;0.0021702441563496246;0.0074;0.0;-0.0;0.0;0.0;0.0
93;361060;475198;Gas Station - Fuel Purchase;42.89;Transportation;2024-12-31;December;10924;spending;paid_out;bank_C;bank_A;0.37;0.68;1;bank_A;0.59;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;6.67111450066398e-09;0.0005317143595208686;4.2219154473289094e-10;0.007009310137027019;0.0021702441563496246;0.0097;0.0;-0.0;0.0;0.0;0.0
94;361061;475199;Transfer to Vacation Fund;399.8;Transfers;2024-12-31;December;10928;spending;paid_out;bank_A;bank_E;0.73;0.21;3;bank_E;0.26;0.0;;;1;31;4.461238324197369e-08;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;8.329725071757038e-10;0.0021646398952583435;0.0009563787807642415;0.0037;0.0;-0.0;0.0;0.0;0.0
95;361062;475202;Shopping at Boots ;5.29;Personal care;2024-12-31;December;10928;spending;paid_out;bank_B;bank_E;0.17;0.67;1;bank_E;0.26;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;3.346816383700704e-08;0.0005317143595208686;1.9397989893132828e-10;0.006906232046776621;0.0009563787807642415;0.0084;0.0;-0.0;0.0;0.0;0.0
96;361063;475203;WinCo Foods;41.22;Groceries;2024-12-31;December;10928;spending;paid_out;bank_E;bank_E;0.19;0.47;1;bank_E;0.26;0.0;;;0;31;4.461238324197369e-08;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;2.1680106351148454e-10;0.004844670241768673;0.0009563787807642415;0.0063;0.0;-0.0;-0.0;-0.0;0.0
97;361064;475204;Transfer to Vacation Fund;393.83;Transfers;2024-12-31;December;10930;spending;paid_out;bank_E;bank_B;0.7;0.4;3;bank_B;0.53;0.0;;;1;31;3.340206885552361e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;7.987407603054693e-10;0.004123123610015893;0.0019495413607886463;0.0066;0.0;-0.0;0.0;0.0;0.0
98;361065;475208;IGA;38.56;Groceries;2024-12-31;December;10961;spending;paid_out;bank_D;bank_B;0.28;0.65;1;bank_B;0.24;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;3.194963041221878e-10;0.006700075866275826;0.0008828111822439152;0.0081;0.0;-0.0;0.0;0.0;0.0
99;361066;475209;New Look - Fashion Bargains;23.42;Shopping;2024-12-31;December;10968;spending;paid_out;bank_E;bank_B;0.22;0.13;1;bank_B;0.42;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;2.5103281038171895e-10;0.0013400151732551652;0.0015449195689268517;0.0299;0.0;-0.0;0.0;0.0;0.0
100;361067;475210;Online Retailer - Electronics Purchase;201.11;Online Shopping;2024-12-31;December;10968;spending;paid_out;bank_D;bank_B;0.57;0.53;3;bank_B;0.42;0.0;;;1;31;3.340206885552361e-09;2.1626832798048924e-09;4.974510226048939e-09;0.0005317143595208686;6.504031905344536e-10;0.0054631387832710585;0.0015449195689268517;0.0075;0.0;-0.0;0.0;0.0;0.0
101;361068;475211;Transfer to Vacation Fund;400.53;Transfers;2024-12-31;December;10968;spending;paid_out;bank_D;bank_B;0.79;0.16;3;bank_B;0.42;0.0;;;1;31;3.340206885552361e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;9.014360009161726e-10;0.001649249444006357;0.0015449195689268517;0.0037;0.0;-0.0;0.0;0.0;0.0
102;361069;475212;Transfer from Current to Savings;147.83;Transfers;2024-12-31;December;11005;spending;paid_out;bank_E;bank_E;0.51;0.7;2;bank_E;0.49;0.0;;;0;31;4.461238324197369e-08;1.948926352415131e-09;8.76103921326134e-08;0.0005317143595208686;5.819396967939848e-10;0.007215466317527812;0.0018024061637479936;0.0095;0.0;-0.0;-0.0;-0.0;0.0
103;361070;475214;Online purchase - Waterstones ;11.66;Personal care;2024-12-31;December;11070;spending;paid_out;bank_C;bank_A;0.28;0.2;1;bank_A;0.48;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;3.346816383700704e-08;0.0005317143595208686;3.194963041221878e-10;0.0020615618050079465;0.0017656223644878304;0.0044;0.0;-0.0;0.0;0.0;0.0
104;361071;475215;Neonatology - Newborn Care;139.94;Healthcare;2024-12-31;December;11081;spending;paid_out;bank_B;bank_D;0.52;0.34;2;bank_D;0.5;0.0;;;1;31;4.011498757672601e-09;1.948926352415131e-09;0.0034360632906041853;0.0005317143595208686;5.933502790840629e-10;0.0035046550685135093;0.0018391899630081567;0.0093;0.0;-0.0;0.0;0.0;0.0
105;361072;475216;Credit Card Payment - Discover **** 9012;143.85;Credit Card Payment;2024-12-31;December;11081;spending;paid_out;bank_D;bank_D;0.5;0.46;2;bank_D;0.5;0.0;;;0;31;4.011498757672601e-09;1.948926352415131e-09;4.158424766910558e-09;0.0005317143595208686;5.705291145039067e-10;0.004741592151518276;0.0018391899630081567;0.0071;0.0;-0.0;-0.0;-0.0;0.0
106;361073;475217;Nike - Sportswear Shopping;203.37;Shopping;2024-12-31;December;11085;spending;paid_out;bank_A;bank_B;0.54;0.68;3;bank_B;0.41;0.0;;;1;31;3.340206885552361e-09;2.1626832798048924e-09;0.02643742096421169;0.0005317143595208686;6.161714436642193e-10;0.007009310137027019;0.0015081357696666883;0.0355;1.0;1.0;0.0;0.0;-0.0
107;361074;475218;Fast Food - Lunch on the Go;11.0;Dining Out;2024-12-31;December;11102;spending;paid_out;bank_C;bank_D;0.22;0.48;1;bank_D;0.3;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;2.5103281038171895e-10;0.004947748332019071;0.0011035139778048939;0.0066;0.0;-0.0;0.0;0.0;0.0
108;361075;475219;Food Basics;30.68;Groceries;2024-12-31;December;11102;spending;paid_out;bank_C;bank_D;0.28;0.52;1;bank_D;0.3;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;3.194963041221878e-10;0.005360060693020661;0.0011035139778048939;0.007;0.0;-0.0;0.0;0.0;0.0
109;361076;475221;Gas Station - Fuel Purchase;40.87;Transportation;2024-12-31;December;11102;spending;paid_out;bank_D;bank_D;0.35;0.38;1;bank_D;0.3;0.0;;;0;31;4.011498757672601e-09;1.4582620672969162e-09;6.67111450066398e-09;0.0005317143595208686;3.9937038015273463e-10;0.003916967429515098;0.0011035139778048939;0.0056;0.0;-0.0;-0.0;-0.0;0.0
110;361077;475222;Speech and Hearing Center - Communication Evaluation;128.26;Healthcare;2024-12-31;December;11102;spending;paid_out;bank_E;bank_D;0.46;0.66;2;bank_D;0.3;0.0;;;1;31;4.011498757672601e-09;1.948926352415131e-09;0.0034360632906041853;0.0005317143595208686;5.248867853435942e-10;0.006803153956526223;0.0011035139778048939;0.0119;0.0;-0.0;0.0;0.0;0.0
111;361078;475223;Gadget Purchase - Tech Paradise;220.76;Electronics;2024-12-31;December;11104;spending;paid_out;bank_B;bank_E;0.52;0.59;3;bank_E;0.52;0.0;;;1;31;4.461238324197369e-08;2.1626832798048924e-09;0.048274458677350085;0.0005317143595208686;5.933502790840629e-10;0.006081607324773442;0.001912757561528483;0.0568;1.0;1.0;0.0;0.0;-0.0
112;361079;475224;Asos - Men's Clothing;42.7;Shopping;2024-12-31;December;11104;spending;paid_out;bank_D;bank_E;0.4;0.36;1;bank_E;0.52;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;4.564232916031254e-10;0.003710811249014303;0.001912757561528483;0.0326;1.0;1.0;0.0;0.0;-0.0
113;361080;475225;Coffee Shop - Morning Brew;5.25;Dining Out;2024-12-31;December;11104;spending;paid_out;bank_C;bank_E;0.32;0.56;1;bank_E;0.52;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;3.651386332825003e-10;0.00577237305402225;0.001912757561528483;0.0082;0.0;-0.0;0.0;0.0;0.0
114;361081;475228;Transfer to Investment Account;501.0;Transfers;2024-12-31;December;11194;spending;paid_out;bank_D;bank_A;0.72;0.47;3;bank_A;0.41;0.0;;;1;31;1.5635019273921968e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;8.215619248856256e-10;0.004844670241768673;0.0015081357696666883;0.0069;0.0;-0.0;0.0;0.0;0.0
115;361082;475231;Credit Card Payment - Visa **** 1234;69.18;Credit Card Payment;2024-12-31;December;11226;spending;paid_out;bank_A;bank_B;0.39;0.52;1;bank_B;0.67;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;4.158424766910558e-09;0.0005317143595208686;4.450127093130472e-10;0.005360060693020661;0.00246451455043093;0.0084;0.0;-0.0;0.0;0.0;0.0
116;361083;475232;Transfer from Current to Savings;153.29;Transfers;2024-12-31;December;11226;spending;paid_out;bank_B;bank_B;0.6;0.67;2;bank_B;0.67;0.0;;;0;31;3.340206885552361e-09;1.948926352415131e-09;8.76103921326134e-08;0.0005317143595208686;6.84634937404688e-10;0.006906232046776621;0.00246451455043093;0.0099;0.0;-0.0;-0.0;-0.0;0.0
117;361084;475233;Tesco;58.8;Groceries;2024-12-31;December;11229;spending;paid_out;bank_B;bank_E;0.34;0.15;1;bank_E;0.68;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;3.8795979786265656e-10;0.0015461713537559597;0.0025012983496910932;0.0046;0.0;-0.0;0.0;0.0;0.0
118;361085;475234;Online Shopping - Apparel;77.16;Online Shopping;2024-12-31;December;11244;spending;paid_out;bank_E;bank_C;0.48;0.69;1;bank_C;0.67;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;4.974510226048939e-09;0.0005317143595208686;5.477079499237504e-10;0.007112388227277415;0.00246451455043093;0.0101;0.0;-0.0;0.0;0.0;0.0
119;361086;475236;Albertsons;46.39;Groceries;2024-12-31;December;11278;spending;paid_out;bank_D;bank_D;0.51;0.28;1;bank_D;0.67;0.0;;;0;31;4.011498757672601e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;5.819396967939848e-10;0.002886186527011125;0.00246451455043093;0.0059;0.0;-0.0;-0.0;-0.0;0.0
120;361087;475237;Credit Card Payment - Mastercard **** 5678;134.89;Credit Card Payment;2024-12-31;December;11278;spending;paid_out;bank_B;bank_D;0.7;0.6;2;bank_D;0.67;0.0;;;1;31;4.011498757672601e-09;1.948926352415131e-09;4.158424766910558e-09;0.0005317143595208686;7.987407603054693e-10;0.006184685415023839;0.00246451455043093;0.0092;0.0;-0.0;0.0;0.0;0.0
121;361088;475238;Home Improvement - Home Depot;120.28;Home Improvement;2024-12-31;December;11289;spending;paid_out;bank_C;bank_C;0.67;0.55;2;bank_C;0.64;0.0;;;0;31;2.77250156908173e-09;1.948926352415131e-09;1.1059120955511165e-08;0.0005317143595208686;7.64509013435235e-10;0.005669294963771853;0.0023541631526504407;0.0086;0.0;-0.0;-0.0;-0.0;0.0
122;361089;475241;Waitrose;57.77;Groceries;2024-12-31;December;11290;spending;paid_out;bank_A;bank_D;0.41;0.1;1;bank_D;0.39;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;4.678338738932034e-10;0.0010307809025039733;0.0014345681711463623;0.003;0.0;-0.0;0.0;0.0;0.0
123;361090;475242;Electronics Store - Gadget Purchase;321.5;Electronics;2024-12-31;December;11290;spending;paid_out;bank_A;bank_D;0.6;0.69;3;bank_D;0.39;0.0;;;1;31;4.011498757672601e-09;2.1626832798048924e-09;0.048274458677350085;0.0005317143595208686;6.84634937404688e-10;0.007112388227277415;0.0014345681711463623;0.0574;1.0;1.0;0.0;0.0;-0.0
124;361091;475243;ShopRite;44.5;Groceries;2024-12-31;December;11325;spending;paid_out;bank_A;bank_A;0.18;0.31;1;bank_A;0.38;0.0;;;0;31;1.5635019273921968e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;2.053904812214064e-10;0.0031954207977623167;0.0013977843718861991;0.0051;0.0;-0.0;-0.0;-0.0;0.0
125;361092;475244;Asos - Men's Clothing;36.81;Shopping;2024-12-31;December;11325;spending;paid_out;bank_C;bank_A;0.19;0.51;1;bank_A;0.38;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;2.1680106351148454e-10;0.005256982602770264;0.0013977843718861991;0.0336;1.0;-0.0;0.0;0.0;0.0
126;361093;475246;Transfer to Savings Account - Rainy Day Fund;299.0;Transfers;2024-12-31;December;11356;spending;paid_out;bank_C;bank_C;0.75;0.21;3;bank_C;0.39;0.0;;;0;31;2.77250156908173e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;8.5579367175586e-10;0.0021646398952583435;0.0014345681711463623;0.0041;0.0;-0.0;-0.0;-0.0;0.0
127;361094;475247;Mango - Fashion Shopping;116.5;Shopping;2024-12-31;December;11434;spending;paid_out;bank_B;bank_E;0.43;0.5;2;bank_E;0.31;0.0;;;1;31;4.461238324197369e-08;1.948926352415131e-09;0.02643742096421169;0.0005317143595208686;4.906550384733598e-10;0.005153904512519866;0.0011402977770650572;0.0333;1.0;1.0;0.0;0.0;-0.0
128;361095;475248;Home Improvement Store - DIY Supplies;98.74;Home Improvement;2024-12-31;December;11434;spending;paid_out;bank_A;bank_E;0.7;0.49;2;bank_E;0.31;0.0;;;1;31;4.461238324197369e-08;1.948926352415131e-09;1.1059120955511165e-08;0.0005317143595208686;7.987407603054693e-10;0.005050826422269468;0.0011402977770650572;0.0067;0.0;-0.0;0.0;0.0;0.0
129;361096;475249;Coffee Shop - Morning Brew;1.84;Dining Out;2024-12-31;December;11434;spending;paid_out;bank_E;bank_E;0.14;0.62;1;bank_E;0.31;0.0;;;0;31;4.461238324197369e-08;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;1.597481520610939e-10;0.0063908415955246335;0.0011402977770650572;0.0081;0.0;-0.0;-0.0;-0.0;0.0
130;361097;475251;Thomas Cook;529.27;Holiday;2024-12-31;December;11434;spending;paid_out;bank_A;bank_E;0.63;0.68;3;bank_E;0.31;0.0;;;1;31;4.461238324197369e-08;2.1626832798048924e-09;0.09441163101815048;0.0005317143595208686;7.188666842749225e-10;0.007009310137027019;0.0011402977770650572;0.1031;1.0;1.0;0.0;0.0;-0.0
131;361098;475253;Coffee Shop - Cappuccino;5.77;Dining Out;2024-12-31;December;11449;spending;paid_out;bank_A;bank_C;0.29;0.38;1;bank_C;0.44;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;3.3090688641226586e-10;0.003916967429515098;0.001618487167447178;0.0061;0.0;-0.0;0.0;0.0;0.0
